date,material,price,unit,location,source,retail_or_wholesale,data_type,notes
28/05/2025,cement,292.37,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
28/05/2025,cement,286.67,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
28/05/2025,cement,273.19,bag,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,cement,287.93,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,cement,264.16,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,cement,260.71,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,cement,273.15,bag,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,sand,1438.32,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
28/05/2025,sand,1423.58,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
28/05/2025,sand,1285.49,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,sand,1353.53,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,sand,1320.24,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,sand,1307.01,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,sand,1325.53,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,gravel,1541.7,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
28/05/2025,gravel,1491.18,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
28/05/2025,gravel,1402.16,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,gravel,1439.48,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,gravel,1397.59,cubic_m,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,gravel,1445.03,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,gravel,1400.21,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,lumber,754.59,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
28/05/2025,lumber,712.24,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
28/05/2025,lumber,718.59,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,lumber,747.68,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,lumber,706.32,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,lumber,749.33,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,lumber,702.45,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,plywood,902.37,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
28/05/2025,plywood,850.36,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
28/05/2025,plywood,798.34,sheet,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,plywood,838.45,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
28/05/2025,plywood,820.4,sheet,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,plywood,814.89,sheet,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
28/05/2025,plywood,777.84,sheet,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,steel,204.27,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
04/06/2025,steel,196.6,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
04/06/2025,steel,186.54,pc,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,steel,188.29,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,steel,182.02,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,steel,181.95,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,steel,190.4,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,cement,301.13,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
04/06/2025,cement,289.54,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
04/06/2025,cement,276.95,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,cement,277.12,bag,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,cement,272.19,bag,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,cement,273.27,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,cement,267.32,bag,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,sand,1413.6,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
04/06/2025,sand,1425.65,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
04/06/2025,sand,1331.97,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,sand,1411.27,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,sand,1276.17,cubic_m,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,sand,1356.57,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,sand,1348.89,cubic_m,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,gravel,1628.04,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
04/06/2025,gravel,1524.29,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
04/06/2025,gravel,1419.84,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,gravel,1479.13,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,gravel,1437.36,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,gravel,1482.74,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,gravel,1411.86,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,lumber,795,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
04/06/2025,lumber,759.79,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
04/06/2025,lumber,727.9,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,lumber,746.07,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,lumber,695.61,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,lumber,709.9,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
04/06/2025,lumber,725.73,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,plywood,909.38,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
04/06/2025,plywood,872.71,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
04/06/2025,plywood,814.89,sheet,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,plywood,820.68,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,plywood,817.44,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,plywood,828.36,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
04/06/2025,plywood,802.7,sheet,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
11/06/2025,steel,204.22,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
11/06/2025,steel,191.6,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
11/06/2025,steel,181.72,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,steel,188.58,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,steel,183.47,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
11/06/2025,steel,188.02,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
11/06/2025,steel,185.85,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,cement,301.31,bag,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
11/06/2025,cement,293.04,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
11/06/2025,cement,282.65,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,cement,286.94,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,cement,266.05,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,cement,272.17,bag,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
11/06/2025,cement,269.01,bag,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
11/06/2025,sand,1461.57,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
11/06/2025,sand,1401.36,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
11/06/2025,sand,1351,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,sand,1389.39,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
11/06/2025,sand,1279.48,cubic_m,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
11/06/2025,sand,1374.26,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,sand,1327.28,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
11/06/2025,gravel,1604.78,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
11/06/2025,gravel,1517.8,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
